2.2_name,2.2_address,size,byte_sha256,family,1.8_ida_name,1.8_raw_symbol,1.8_demangled_symbol,1.8_address,address_delta_2.2_minus_1.8,1.8_name_origin,1.8_source_kind
BZ2_bzCompressEnd,0x2814ec,156,2b056290f9888b07a1932f959803b4c32ad97c8a58216eb4c40665a6cecc4736,bzip2,BZ2_bzCompressEnd,,,0x27407c,0xd470,ida_named_non_elf,
BZ2_bzDecompressEnd,0x282300,156,6b1304424609fd3c597454acf003fc8922f2be6102311693ae7f1bf5ebdbb3a8,bzip2,BZ2_bzDecompressEnd,,,0x274e90,0xd470,ida_named_non_elf,
DGifExtensionToGCB,0x2bb3a0,96,e4a3c73e5656dac3927d1952e0dee2d618e9ccc4e93a3032a087fc735ef19f76,GIF,DGifExtensionToGCB,,,0x2adf80,0xd420,ida_named_non_elf,
FT_Activate_Size,0x25b108,40,3a396ccbaa7faebdd2f412a777e8d13a72027e90257c9195ed137f11984133e2,FreeType/TrueType,FT_Activate_Size,,,0x24dc98,0xd470,ida_named_non_elf,
FT_Angle_Diff,0x25d984,92,acbfc85043978c294856b92d464b703f6325a5a6eb5e5a358f443f29ef3c0e5c,FreeType/TrueType,FT_Angle_Diff,,,0x250514,0xd470,ida_named_non_elf,
FT_Bitmap_New,0x27ea08,36,4e66f89a9cdf36656ad7cdddd082b1fee5ba8ec30aff2d296745c9ee0b49c7c6,FreeType/TrueType,FT_Bitmap_New,,,0x271598,0xd470,ida_named_non_elf,
FT_CeilFix,0x2591f4,40,7e61073b976d5909c6aa70091157174ddaa4455acb34e546265c8d47fd65380d,FreeType/TrueType,FT_CeilFix,,,0x24bd84,0xd470,ida_named_non_elf,
FT_DivFix,0x2594ac,168,3e73ddee4d8028277232cafc9b5670c750ef49a73fad994b6b8abfd7993f3085,FreeType/TrueType,FT_DivFix,,,0x24c03c,0xd470,ida_named_non_elf,
FT_Done_Memory,0x261834,32,4ccfc6635c1082e97f5d6decee43fdc2ef6a49fd8f8d458650e635c43548fe8a,FreeType/TrueType,FT_Done_Memory,,,0x2543c4,0xd470,ida_named_non_elf,
FT_FloorFix,0x25921c,28,4440753952e8d5ed387fc5db2aa76afc0e33ed7e26981a0bcb1a31a9a427582a,FreeType/TrueType,FT_FloorFix,,,0x24bdac,0xd470,ida_named_non_elf,
FT_Get_Char_Index,0x25a704,60,d88fc67cb1e05a29516093b7ca0b5c045b52f7b2c9b426acd9a7568cedfe7f59,FreeType/TrueType,FT_Get_Char_Index,,,0x24d294,0xd470,ida_named_non_elf,
FT_Get_Charmap_Index,0x25a6a8,92,1402e2149890d7f42642b5d7480f67bb830a0af405880ffa2d07c92e20031903,FreeType/TrueType,FT_Get_Charmap_Index,,,0x24d238,0xd470,ida_named_non_elf,
FT_Get_Next_Char,0x25a740,104,323e5a2046ffbd66d79ed16f3e384fc3c2fa2a96bc19382bdfd9e7f89dcb6eb9,FreeType/TrueType,FT_Get_Next_Char,,,0x24d2d0,0xd470,ida_named_non_elf,
FT_Get_SubGlyph_Info,0x25b398,120,b2fce37dc28b15294c6c34d13f531b1eeba30f432dfc6aae2e3e2254a17fae4e,FreeType/TrueType,FT_Get_SubGlyph_Info,,,0x24df28,0xd470,ida_named_non_elf,
FT_GlyphLoader_Prepare,0x2598a4,128,099d620152fb0b613a7f330f0a3ce8a92eeff0eb39f7933f6525ab4a671f3e91,FreeType/TrueType,FT_GlyphLoader_Prepare,,,0x24c434,0xd470,ida_named_non_elf,
FT_GlyphLoader_Rewind,0x259864,64,1da63e4d0ce2a1505e1ac5c660b16d8792b626f626431b25965df5cc3360cce9,FreeType/TrueType,FT_GlyphLoader_Rewind,,,0x24c3f4,0xd470,ida_named_non_elf,
FT_Glyph_Get_CBox,0x28025c,228,597f10111ad3963773aca75589f57aa0a259fec55de65fa6d002c8a11417712e,FreeType/TrueType,FT_Glyph_Get_CBox,,,0x272dec,0xd470,ida_named_non_elf,
FT_Library_Version,0x25b2e8,60,d7483e881ef607efb6cf5ba21747f6eeafc692a4e152a8dfde8753414cd21557,FreeType/TrueType,FT_Library_Version,,,0x24de78,0xd470,ida_named_non_elf,
FT_List_Add,0x25f720,40,164b0f3744a8ed368ff822fdb1abea47310831b1ae667061163065a03c120b55,FreeType/TrueType,FT_List_Add,,,0x2522b0,0xd470,ida_named_non_elf,
FT_List_Find,0x25f6f4,44,114df72986a3756d63cd53b418b7c02a8914ccbdaf54bcf9fcf49f4100be694d,FreeType/TrueType,FT_List_Find,,,0x252284,0xd470,ida_named_non_elf,
FT_List_Insert,0x25f880,40,ea40718530fc14ddaad3dbc04783571b0d56deec5d505ae8f77f4206d94bbc9a,FreeType/TrueType,FT_List_Insert,,,0x252410,0xd470,ida_named_non_elf,
FT_List_Iterate,0x260230,88,b9d14aae0ade45c03deb51f97ef0c4b764983d407b7aba41827bac0a55cc60db,FreeType/TrueType,FT_List_Iterate,,,0x252dc0,0xd470,ida_named_non_elf,
FT_List_Remove,0x25f8a8,44,5d1f738f12928ec40514a0d395f907c845677c6b18e1faa7b89c6c4241d94ee5,FreeType/TrueType,FT_List_Remove,,,0x252438,0xd470,ida_named_non_elf,
FT_List_Up,0x25f9fc,56,ed85204953fc8d93d560d343f775f06ccf4a233ad20fb61852bca45b45040f48,FreeType/TrueType,FT_List_Up,,,0x25258c,0xd470,ida_named_non_elf,
FT_Lookup_Renderer,0x25b130,80,8e88160595aaf57f0fc3981973680229b2f93b99ae00b7954a19d683ae244b9e,FreeType/TrueType,FT_Lookup_Renderer,,,0x24dcc0,0xd470,ida_named_non_elf,
FT_Match_Size,0x259ba8,320,8ea6cb1d1895a61fb347ce8a8f14b7d7150cb9246c53c90a7bceefc4d1078ed8,FreeType/TrueType,FT_Match_Size,,,0x24c738,0xd470,ida_named_non_elf,
FT_MulDiv,0x259238,272,a54c877605d88e30008ebe4cd12bab710dfceb760c7767f31571679e8a20d400,FreeType/TrueType,FT_MulDiv,,,0x24bdc8,0xd470,ida_named_non_elf,
FT_MulDiv_No_Round,0x259348,236,2f365bcb4bb59807a6d57d82e8db155c39e0428a8b272c2fea28bbb8bba94f32,FreeType/TrueType,FT_MulDiv_No_Round,,,0x24bed8,0xd470,ida_named_non_elf,
FT_MulFix,0x259434,120,5ae2448c35aa260be44b565f9fd1e279483969edc862988eacf3d906be06946c,FreeType/TrueType,FT_MulFix,,,0x24bfc4,0xd470,ida_named_non_elf,
FT_Outline_Check,0x25b868,120,909cc9487cd3d1a27d648ddef4a8214ce9670a8a7a91e7e4920735239c412ee7,FreeType/TrueType,FT_Outline_Check,,,0x24e3f8,0xd470,ida_named_non_elf,
FT_Outline_Decompose,0x25b410,1112,2a1fcd1a36210fb551fa9aa1e9e3c85e81ff338b1069f73c3ccbb2215fb4a26d,FreeType/TrueType,FT_Outline_Decompose,,,0x24dfa0,0xd470,ida_named_non_elf,
FT_Outline_Get_CBox,0x25b990,628,7b4e265189523406da8afb20371cb1d01738602c0b9ef8309cba228e58d51217,FreeType/TrueType,FT_Outline_Get_CBox,,,0x24e520,0xd470,ida_named_non_elf,
FT_Outline_Reverse,0x25bc4c,180,1e56c828462528a9cda30c79ca1e0c6638c7beac27849f56702e7976dc85315d,FreeType/TrueType,FT_Outline_Reverse,,,0x24e7dc,0xd470,ida_named_non_elf,
FT_Outline_Translate,0x25bc04,72,a1dff871802435c4757416ff29a345c3498f638cad1ec2a323d421fbff7f344f,FreeType/TrueType,FT_Outline_Translate,,,0x24e794,0xd470,ida_named_non_elf,
FT_Raccess_Guess,0x25c370,296,2b9bb5e6fac647096fd5ebe2140895b2ca25c4ecb0ea0066bc4b29b39fd0fa9b,FreeType/TrueType,FT_Raccess_Guess,,,0x24ef00,0xd470,ida_named_non_elf,
FT_RoundFix,0x2591d0,36,8cc4141cce00a9409a8b1b55eca5e967aedf467add9a61f42bd5932a2c90e83c,FreeType/TrueType,FT_RoundFix,,,0x24bd60,0xd470,ida_named_non_elf,
FT_Select_Charmap,0x25a594,276,3ac1ec5c5d48d45383c29b957cb10f8836491e8a169e162f28432912a716faea,FreeType/TrueType,FT_Select_Charmap,,,0x24d124,0xd470,ida_named_non_elf,
FT_Set_Debug_Hook,0x25b324,40,889b4d756e213abfb84979421eabfbeb8b5388b22ac4cc4465c77481e1b08781,FreeType/TrueType,FT_Set_Debug_Hook,,,0x24deb4,0xd470,ida_named_non_elf,
FT_Set_Transform,0x259b00,168,8b1490b8a61b01c4df15dda32afe5fed4a87c4fa01eff8e04aa387a778bc8afb,FreeType/TrueType,FT_Set_Transform,,,0x24c690,0xd470,ida_named_non_elf,
FT_SqrtFixed,0x2596d4,84,3e17bc7c99cbcbbbf9367beaaa9829e8a35e4a74ecc45f8716cf204523fc13e7,FreeType/TrueType,FT_SqrtFixed,,,0x24c264,0xd470,ida_named_non_elf,
FT_Stream_Close,0x25c4b4,36,69c199d6975fb1baf14d8c38666c1c4889c6d6d5e37b177bdf3aba01f9366e98,FreeType/TrueType,FT_Stream_Close,,,0x24f044,0xd470,ida_named_non_elf,
FT_Stream_GetChar,0x25c68c,40,6580512847f29cd671323488f4d7e64e62156ad712544300521edc97fcab67b9,FreeType/TrueType,FT_Stream_GetChar,,,0x24f21c,0xd470,ida_named_non_elf,
FT_Stream_GetLong,0x25c768,76,69db1b2b5a0c55bbd901667f39bf25a14563aa9e7f98c10522034f210f4817f7,FreeType/TrueType,FT_Stream_GetLong,,,0x24f2f8,0xd470,ida_named_non_elf,
FT_Stream_GetLongLE,0x25c7b4,76,2fbb38b6ea0bcc502714ea94609f02ac682bf8c3a620402a056a71bf5b790ff7,FreeType/TrueType,FT_Stream_GetLongLE,,,0x24f344,0xd470,ida_named_non_elf,
FT_Stream_GetOffset,0x25c724,68,80ef7c527a279cee5c6e3ae774b0ca8b884fb61a67873e4b1edca07017fea914,FreeType/TrueType,FT_Stream_GetOffset,,,0x24f2b4,0xd470,ida_named_non_elf,
FT_Stream_GetShort,0x25c6b4,56,1a525eb9d07befa78dede927a41e863cc102286e2ee9b6ab87cfa8a4994b5883,FreeType/TrueType,FT_Stream_GetShort,,,0x24f244,0xd470,ida_named_non_elf,
FT_Stream_GetShortLE,0x25c6ec,56,b1550652d26ff4f173c191c14bb3de6f092db31a18740ae8c882a9d9972a3bd3,FreeType/TrueType,FT_Stream_GetShortLE,,,0x24f27c,0xd470,ida_named_non_elf,
FT_Stream_OpenMemory,0x25c498,28,d0dc28236f7ca512499860e156af5a34bf404523b536bfd5171da0bb01020a35,FreeType/TrueType,FT_Stream_OpenMemory,,,0x24f028,0xd470,ida_named_non_elf,
FT_Stream_ReadChar,0x25c800,148,ebd2eb529e8ac78d14494f977056736274917b299065e9d31eb2041c58029082,FreeType/TrueType,FT_Stream_ReadChar,,,0x24f390,0xd470,ida_named_non_elf,
FT_Stream_ReadLong,0x25cda4,196,4b97b37a18b3c306f36d2786caf126509aa79f3623650efa1fd0a66701a1f541,FreeType/TrueType,FT_Stream_ReadLong,,,0x24f934,0xd470,ida_named_non_elf,
FT_Stream_ReadLongLE,0x25ce68,196,fef17a3b5d2afe276ff3f7e5b5a30ddc4623a54b633d529d93541f4619dcab56,FreeType/TrueType,FT_Stream_ReadLongLE,,,0x24f9f8,0xd470,ida_named_non_elf,
FT_Stream_ReadOffset,0x25cce8,188,366c80c2a3ef994b6b92b3bbdb1f8e9d0940af79e5a0725ee73422724761e727,FreeType/TrueType,FT_Stream_ReadOffset,,,0x24f878,0xd470,ida_named_non_elf,
FT_Stream_ReadShort,0x25c894,172,d97308943927198bdcf13e6eae36132bb6dd06e646b00bfaf55a0e442402eac5,FreeType/TrueType,FT_Stream_ReadShort,,,0x24f424,0xd470,ida_named_non_elf,
FT_Stream_ReadShortLE,0x25cc3c,172,1c8c321cb17b90b7a7ae45e8b58fc8a422d901006fb6619409b80df6e6d29df3,FreeType/TrueType,FT_Stream_ReadShortLE,,,0x24f7cc,0xd470,ida_named_non_elf,
FT_Stream_Seek,0x25c4d8,84,f12415b1288cab384b80e0f0253b011c6ad112866ba5dce9fdaceff3fc2c36bf,FreeType/TrueType,FT_Stream_Seek,,,0x24f068,0xd470,ida_named_non_elf,
FT_Vector_Length,0x25d5f4,404,0cf526a4ea36a458bb451b8a4d739bbde207d2bf19adde18b1a04fa79fb8a487,FreeType/TrueType,FT_Vector_Length,,,0x250184,0xd470,ida_named_non_elf,
GifApplyTranslation,0x2bc54c,56,1161ac656ebc4e328ea47586435d3c94b21d86cbf5a5bdc009bdc72924db1244,GIF,GifApplyTranslation,,,0x2aefc8,0xd584,ida_named_non_elf,
GifBitSize,0x2bbef4,132,5a309d226d4463e81a290f185785f10efcb20328e94cb0c7bddf13f46db08ee0,GIF,GifBitSize,,,0x2ae970,0xd584,ida_named_non_elf,
Move_CVT,0x26b9dc,20,910741c0160d21f88c082cddf8d3c509229c0b3705e02f85f5f4242057237106,other,Move_CVT,,,0x25e56c,0xd470,ida_named_non_elf,
Read_CVT,0x26b9c4,12,245011f488d0f2dc593af1fd9b731b65da7f549d718777d5239bb008430bcfc5,other,Read_CVT,,,0x25e554,0xd470,ida_named_non_elf,
TT_Load_Glyph_Header,0x26b8c4,144,f8289e8076e1f1cb5cc544eaa7b787fc4acbc63463e270df46d9b3a14151ec64,FreeType/TrueType,TT_Load_Glyph_Header,,,0x25e454,0xd470,ida_named_non_elf,
Write_CVT,0x26b9d0,12,6d426a181a5e775f5dc6fe46bbee63c6373fe24f1bdb4de2cc712798a3da48fb,other,Write_CVT,,,0x25e560,0xd470,ida_named_non_elf,
_Z10AiE9BagwJIPhj,0x115360,88,6106bfbe9664de46434292c73a457e968d9b43e39ce00feac73efa58fd6f963c,other,bitmapConvertRGB_to_5551_c_uchar_uint,_Z26bitmapConvertRGB_to_5551_cPhj,"bitmapConvertRGB_to_5551_c(uchar *,uint)",0x112a90,0x28d0,elf_symbol,function
_Z10Arc4SetKeyP4Arc4PKhj,0x2c5e60,340,d4871251b69b7c301bf422e3ca6b0a29cfeaee3cb6e4500a5f1a15997ac1f4c1,crypto-like,Arc4SetKey_Arc4_uchar_const_uint,_Z10Arc4SetKeyP4Arc4PKhj,"Arc4SetKey(Arc4 *,uchar const*,uint)",0x2b88d0,0xd590,elf_symbol,function
_Z10D5YAqbt0IZi,0x19025c,40,e710b6a9659df22fd59f3878cd556aab3dd600c80dc320faec6971af486a9424,other,getPlayerAttrForNetIndex_int,_Z24getPlayerAttrForNetIndexi,getPlayerAttrForNetIndex(int),0x18b994,0x48c8,elf_symbol,function
_Z10EtEHGaGFkxPKfS0_Pf,0x1e652c,836,5466c2c3e5e9352afcd25cd965d51b9066279d89305a4df9a1d5046c53f3b445,other,m_matF_x_matF_float_const_float_const_float,_Z13m_matF_x_matFPKfS0_Pf,"m_matF_x_matF(float const*,float const*,float *)",0x1e265c,0x3ed0,elf_symbol,function
_Z10FlZHGaYdCxPf,0x1e6060,100,f86d3c757501e1658ef1f7521c33873391e2681eb2a5262e420fe1f1026e0b02,other,m_matF_transpose_float,_Z16m_matF_transposePf,m_matF_transpose(float *),0x1e2190,0x3ed0,elf_symbol,function
_Z10GKUHGaVlyxPfPKf,0x1e60c4,196,3ff082386490a1e475ea12b5c9fc52cb180eed581d561ca223fbbd55c5322de7,other,m_matF_scale_float_float_const,_Z12m_matF_scalePfPKf,"m_matF_scale(float *,float const*)",0x1e21f4,0x3ed0,elf_symbol,function
_Z10HW2HGa14FxPKf,0x1e63ac,76,5735fdfa6a8c5367ec670e1a7669d4bbbab4d0ef81aa4be479fcf34f6616458d,other,m_matF_determinant_float_const,_Z18m_matF_determinantPKf,m_matF_determinant(float const*),0x1e24dc,0x3ed0,elf_symbol,function
_Z10InitSha256P6Sha256,0x2d0934,112,030c2098c6c862731712ad37e4796f82c1ca3b100d4f17f5f789d74afe5a9bfb,crypto-like,InitSha256_Sha256,_Z10InitSha256P6Sha256,InitSha256(Sha256 *),0x2c33a4,0xd590,elf_symbol,function
_Z10NxfkmbbHEoPh,0x11e1a4,36,63d27d3389a5e9c6b33f22578a7170502b6c59c02dfff8bbd638a41f6a746bb0,other,png_getint_uchar,_Z10png_getintPh,png_getint(uchar *),0x11b674,0x2b30,elf_symbol,function
_Z10OBUwqbzeiWi,0x18fce8,476,efac9c5da11771e9b1db0cfe1b59fcbd69d96ce7f59340da998ffb7443f086c8,other,getAlignmentColorF_int,_Z18getAlignmentColorFi,getAlignmentColorF(int),0x18b41c,0x48cc,elf_symbol,function
_Z10YIt9BaCCAIPhj,0x1158e0,72,7f4e59ea49cdbed9e8b50ea7f72603b0d7d321a77c0c518df7dbbcc881edc4c7,other,bitmapConvertRGBA_to_RGB_uchar_uint,_Z24bitmapConvertRGBA_to_RGBPhj,"bitmapConvertRGBA_to_RGB(uchar *,uint)",0x113010,0x28d0,elf_symbol,function
_Z10Zw3R_axA5uPKvS0_,0x1b7034,68,3c82fa39ccb1a179520f1d64e229787a32df4bc3800463cf43333084975ba8d8,other,GuiControl_compare_y_void_const_void_const,_Z20GuiControl_compare_yPKvS0_,"GuiControl_compare_y(void const*,void const*)",0x1b2b34,0x4500,elf_symbol,function
_Z10_6WeJaGlbGcRK10C8THgaTQxF,0xf4ebc,100,1b72aeea8948813a6d44c3bb422b1871dece31cf8f36ce3d3829e788289c7646,other,LastDelimiterChar_char_TString_const,_Z17LastDelimiterCharcRK7TString,"LastDelimiterChar(char,TString const&)",0xf379c,0x1720,elf_symbol,function
_Z10hBiIGa2fTxPf,0x1e5d48,76,b060e8c4c50699363ab79d0fc4733656c3218fb496bafb1dbf07f727b49bd3a7,other,m_matF_identity_float,_Z15m_matF_identityPf,m_matF_identity(float *),0x1e1e78,0x3ed0,elf_symbol,function
_Z10hH98Ba5LjIPhS_P10NLT0HaSwmEj,0x115c9c,48,bb44c646b8327dae285c657e5e9b48ad52385e3cc316132a00affaa0b134b58b,other,bitmapConvertPalettized_to_RGBA_uchar_uchar_TPalette_uint,_Z31bitmapConvertPalettized_to_RGBAPhS_P8TPalettej,"bitmapConvertPalettized_to_RGBA(uchar *,uchar *,TPalette *,uint)",0x1133cc,0x28d0,elf_symbol,function
_Z10hwJNhbKUrAPKvS0_,0xf0110,36,a84e77d91fb0c15e2099acf5edf520aa7861be9b40fd348d9b5c33f5d95859d6,other,resourceobjects_modtimecompare_void_const_void_const,_Z30resourceobjects_modtimecomparePKvS0_,"resourceobjects_modtimecompare(void const*,void const*)",0xeeefc,0x1214,elf_symbol,function
_Z10lRS1LatLb1PKvS0_,0x17fcf0,116,fcf761737414c3b77332316abe870ffbee9bd0f25ea5f81e86cc6fc6d7eff8e9,other,ObjectsYCompare_void_const_void_const,_Z15ObjectsYComparePKvS0_,"ObjectsYCompare(void const*,void const*)",0x17b948,0x43a8,elf_symbol,function
_Z10oFj9Baq9rIPhj,0x115888,88,8de579391845cf57dd74f7be0f1cd1e29df7d638244ed4219695dc5f2267919f,other,bitmapConvertRGBA_to_5551_uchar_uint,_Z25bitmapConvertRGBA_to_5551Phj,"bitmapConvertRGBA_to_5551(uchar *,uint)",0x112fb8,0x28d0,elf_symbol,function
_Z10ooEeJa7AWFRK10C8THgaTQxF,0xf54f8,304,d880070a8fb69f4b237372407adb84e1e578692f58cc21a4cca7be665f869323,other,isnumber2_TString_const,_Z9isnumber2RK7TString,isnumber2(TString const&),0xf3dd8,0x1720,elf_symbol,function
_Z10r1P8BaVn2HPhS_P10NLT0HaSwmEj,0x115ccc,80,ec40925be59f1c579eba4ea6d951427d3dd43fe3d2f7d143130f03410853d5b0,other,bitmapConvertPalettized_to_RGB_uchar_uchar_TPalette_uint,_Z30bitmapConvertPalettized_to_RGBPhS_P8TPalettej,"bitmapConvertPalettized_to_RGB(uchar *,uchar *,TPalette *,uint)",0x1133fc,0x28d0,elf_symbol,function
_Z10rC_8BaXhbIPhS_j,0x115928,884,674cf020f94a8176a5acf748f8ceccb085de5723b336215b36531407545d8005,other,bitmapConvertRGB_to_RGBA_uchar_uchar_uint,_Z24bitmapConvertRGB_to_RGBAPhS_j,"bitmapConvertRGB_to_RGBA(uchar *,uchar *,uint)",0x113058,0x28d0,elf_symbol,function
_Z10rW_jmbMyroiPh,0x11e1c8,32,c14bb009c91d80694f3c581d458e67e7d59517276d8024ec99dfac44ffa28666,other,png_setint_int_uchar,_Z10png_setintiPh,"png_setint(int,uchar *)",0x11b698,0x2b30,elf_symbol,function
_Z10sGhaCakugJPhj,0x115854,52,1ebc6243c10d243d68c2df84a0bc3342970627167625698e2c2d222f00ec30df,other,bitmapConvertRGBA_to_BGRA_uchar_uint,_Z25bitmapConvertRGBA_to_BGRAPhj,"bitmapConvertRGBA_to_BGRA(uchar *,uint)",0x112f84,0x28d0,elf_symbol,function
_Z10tFNHGaBosxPKfS0_Pf,0x1e6870,212,f3d7d82f4ce7b534c0f186a46af452439533aaf4931db24b38a595d5764c9a96,other,m_matF_x_T4DFloatPoint_float_const_float_const_float,_Z22m_matF_x_T4DFloatPointPKfS0_Pf,"m_matF_x_T4DFloatPoint(float const*,float const*,float *)",0x1e29a0,0x3ed0,elf_symbol,function
_Z10v2vBqbJza_i,0x190238,36,43fef5484f180cc49555c73dd0af599895c6fd4a35b68b42f9ae9487ec80ac4f,other,getNetIndexForPlayerAttr_int,_Z24getNetIndexForPlayerAttri,getNetIndexForPlayerAttr(int),0x18b970,0x48c8,elf_symbol,function
_Z11Arc4ProcessP4Arc4PhPKhj,0x2c60c0,116,09c4ab094fa60f31627babeb4b699556fb394ac08bd7805d33071ed422d3bc7b,crypto-like,Arc4Process_Arc4_uchar_uchar_const_uint,_Z11Arc4ProcessP4Arc4PhPKhj,"Arc4Process(Arc4 *,uchar *,uchar const*,uint)",0x2b8b30,0xd590,elf_symbol,function
_Z13BZ2_blockSortP6EState,0x28ca40,296,2580358188cd204339a08f4eb374840422df9e81faccadf305bacf49fbb35c63,bzip2,BZ2_blockSort_EState,_Z13BZ2_blockSortP6EState,BZ2_blockSort(EState *),0x27f5d0,0xd470,elf_symbol,function
_Z13jdiv_round_upll,0x2a52b0,16,b5b2ca047f15a8b2587d1dd4bfea872d147375eeb04163797e5efc5314557715,JPEG-like,jdiv_round_up_long_long,_Z13jdiv_round_upll,"jdiv_round_up(long,long)",0x297e40,0xd470,elf_symbol,function
_Z13jpeg_idct_1x1P22jpeg_decompress_structP19jpeg_component_infoPsPPhj,0x2aeea4,52,cad6841fb61a976397be3f7e71dfd195d81859524400c13599522e77c6c93c8f,JPEG-like,jpeg_idct_1x1_jpeg_decompress_struct_jpeg_component_info_short_uchar_uint,_Z13jpeg_idct_1x1P22jpeg_decompress_structP19jpeg_component_infoPsPPhj,"jpeg_idct_1x1(jpeg_decompress_struct *,jpeg_component_info *,short *,uchar **,uint)",0x2a1a34,0xd470,elf_symbol,function
_Z13jpeg_idct_2x2P22jpeg_decompress_structP19jpeg_component_infoPsPPhj,0x2aec0c,664,cc67a6f6db46a28adbc81e5da820809ebf3641f7a3c7abc85ad4b80fdba267f8,JPEG-like,jpeg_idct_2x2_jpeg_decompress_struct_jpeg_component_info_short_uchar_uint,_Z13jpeg_idct_2x2P22jpeg_decompress_structP19jpeg_component_infoPsPPhj,"jpeg_idct_2x2(jpeg_decompress_struct *,jpeg_component_info *,short *,uchar **,uint)",0x2a179c,0xd470,elf_symbol,function
_Z13jpeg_idct_4x4P22jpeg_decompress_structP19jpeg_component_infoPsPPhj,0x2ae8b4,856,3d361fdc782f25a997e9508f54e0b6ee8560e3fd171d62d772da509732c4c1ab,JPEG-like,jpeg_idct_4x4_jpeg_decompress_struct_jpeg_component_info_short_uchar_uint,_Z13jpeg_idct_4x4P22jpeg_decompress_structP19jpeg_component_infoPsPPhj,"jpeg_idct_4x4(jpeg_decompress_struct *,jpeg_component_info *,short *,uchar **,uint)",0x2a1444,0xd470,elf_symbol,function
_Z13unzSetOffset1Pvm,0x25902c,100,e8b2fa2959a9f675a8f96c97da672d761faa3a1cb3b8078cbad83b467ce8d78e,other,unzSetOffset,,,0x24bbbc,0xd470,ida_named_non_elf,
_Z14BZ2_indexIntoFiPi,0x281674,56,ee23f0bda76fc71382bba58375c7bef2ee28a29289431c1d84cd3a956f5bb28b,bzip2,BZ2_indexIntoF_int_int,_Z14BZ2_indexIntoFiPi,"BZ2_indexIntoF(int,int *)",0x274204,0xd470,elf_symbol,function
_Z14yajl_buf_allocP16yajl_alloc_funcs,0x2bcd54,52,9af84d191b394ecdff8239a9f3c1f101d29d250fa645a3df113ca9fb6e3ca192,YAJL,yajl_buf_alloc_yajl_alloc_funcs,_Z14yajl_buf_allocP16yajl_alloc_funcs,yajl_buf_alloc(yajl_alloc_funcs *),0x2af7d0,0xd584,elf_symbol,function
_Z14yajl_buf_clearP10yajl_buf_t,0x2bcf20,20,54a4014b8eee8c1232d8a68fbfa3e5cafdd5f456d654c3272a7f29ed44a056a9,YAJL,yajl_buf_clear_yajl_buf_t,_Z14yajl_buf_clearP10yajl_buf_t,yajl_buf_clear(yajl_buf_t *),0x2af99c,0xd584,elf_symbol,function
_Z15BZ2_bsInitWriteP6EState,0x2861a0,12,918688d2635b2f04f7c584df221bb90b4a732bf5f096b1483a2dccf89916f493,bzip2,BZ2_bsInitWrite_EState,_Z15BZ2_bsInitWriteP6EState,BZ2_bsInitWrite(EState *),0x278d30,0xd470,elf_symbol,function
_Z15crc32_combine64mml,0x28d1a0,4,cd5b08f4224584f1c3a76d43cdfd376e2b19989c64d6b2a74eb97bef938f696d,other,crc32_combine64_ulong_ulong_long,_Z15crc32_combine64mml,"crc32_combine64(ulong,ulong,long)",0x27fd30,0xd470,elf_symbol,function
_Z15jpeg_fdct_floatPf,0x2b94d0,924,71bc194c3bb10dd4190679931c649960c01b902d74147f5f41413a0aad6d1c67,JPEG-like,jpeg_fdct_float_float,_Z15jpeg_fdct_floatPf,jpeg_fdct_float(float *),0x2ac060,0xd470,elf_symbol,function
_Z15jpeg_fdct_ifastPi,0x2b98b0,924,b6c52b2af0f9479f00107de820eafc856ee4101c6dd2a9e55387640ffa1469eb,JPEG-like,jpeg_fdct_ifast_int,_Z15jpeg_fdct_ifastPi,jpeg_fdct_ifast(int *),0x2ac440,0xd470,elf_symbol,function
_Z15jpeg_fdct_islowPi,0x2b9c60,808,6152afd832358e940bccf99d9892822fabd6aba3c5115c0adcad822657918cff,JPEG-like,jpeg_fdct_islow_int,_Z15jpeg_fdct_islowPi,jpeg_fdct_islow(int *),0x2ac7f0,0xd470,elf_symbol,function
_Z15jpeg_idct_floatP22jpeg_decompress_structP19jpeg_component_infoPsPPhj,0x2adb54,892,bc9a2db42098dbe6266f75b289de0e9b880fb9b55600c52f4fcfc436de80a618,JPEG-like,jpeg_idct_float_jpeg_decompress_struct_jpeg_component_info_short_uchar_uint,_Z15jpeg_idct_floatP22jpeg_decompress_structP19jpeg_component_infoPsPPhj,"jpeg_idct_float(jpeg_decompress_struct *,jpeg_component_info *,short *,uchar **,uint)",0x2a06e4,0xd470,elf_symbol,function
_Z15jpeg_idct_ifastP22jpeg_decompress_structP19jpeg_component_infoPsPPhj,0x2adee0,1136,f72ec3bf419053eb3429944f326bb50a6678b690e7ac1246bc5654c64caf22fa,JPEG-like,jpeg_idct_ifast_jpeg_decompress_struct_jpeg_component_info_short_uchar_uint,_Z15jpeg_idct_ifastP22jpeg_decompress_structP19jpeg_component_infoPsPPhj,"jpeg_idct_ifast(jpeg_decompress_struct *,jpeg_component_info *,short *,uchar **,uint)",0x2a0a70,0xd470,elf_symbol,function
